,key_mlbam,name_first,name_last,at_bats,babip_P,hold_P,swing_P,Correct_P,Precision_P,ops_P,Decision,Decision_P,Total_Score
312,624585,Jorge,Soler,77,87.42326429673587,98.45085332404403,93.85911900281076,95.51683586175977,109.14985143341825,60.32914138646316,396.9766596220328,98.51380209921047,172.39000494080997
313,669357,Nolan,Gorman,67,89.3080112882078,88.3260097670758,101.5327748578301,96.17784802122002,98.55426892498393,64.58175986347379,384.59090157110984,95.4401500647582,172.385035640599
314,669394,Jake,Burger,46,81.29941244986306,98.7673208947201,106.30396805492619,100.19467489532994,102.299718604445,61.09930063820524,407.5656824494212,101.14157598454312,172.34093252857727
315,605113,Nick,Ahmed,73,112.70548684830331,86.96953309228526,111.6042361250805,102.70347527623598,94.02493821625437,34.59298639074856,395.30218270985614,98.09826359550365,171.7475002150296
316,671289,Tyler,Freeman,69,75.8794516198722,97.05077654761935,98.63317036005368,103.47094056030875,101.73190036512769,66.42929165026158,400.88678783310945,99.48414024739101,170.63851188245792
317,669397,Nick,Allen,53,77.61792962194475,94.40393718722974,92.92618829125726,99.30506700342427,95.15323747484943,73.16512891549787,381.78842995676075,94.74468818478897,170.13621745351028
318,622534,Manuel,Margot,41,82.09257744937392,100.87735002292548,101.87463605263758,99.31931158270754,95.26210845594194,60.78145713748629,397.33340611421255,98.60233237543287,170.03934966886297
319,596103,Austin,Slater,22,50.99690417309593,121.94641053157386,108.24180080592744,106.53666912201717,111.77704243677115,66.36205552510947,448.50192289628967,111.30032107023196,169.97980091933465
320,669127,Shea,Langeliers,73,51.22976674922878,93.70303199075025,113.08084601842772,99.12031339039461,90.10723245724377,91.64895095730789,396.01142385681635,98.27426901118422,169.71362786445255
321,592178,Kris,Bryant,29,77.37461322814553,94.11971282638251,101.1572090381824,87.76988069764013,86.18952669823318,78.04280417653108,369.2363292604382,91.62975652834292,169.3384652306812
322,453568,Charlie,Blackmon,77,92.2801123132212,92.41972289493212,91.68717244737383,89.79680232026175,96.62299571959824,62.12617964052802,370.52669338216594,91.94997353013048,169.1531195070051
323,686469,Vinnie,Pasquantino,94,75.59115583104288,110.2693380115736,107.09897636302925,101.49773064106822,88.6174006897327,60.32914138646316,407.4834457054037,101.12116809876682,169.08131670751982
324,608348,Carson,Kelly,37,80.8599561663503,103.11645008184556,108.35756743780544,101.09619766220331,98.63912499908908,53.14098837020372,411.2093401809434,102.04578676867888,169.0462590369559
325,682998,Corbin,Carroll,95,86.60526884132781,106.47372985195219,98.9913916360535,95.32694155587157,96.14920533891791,52.79497479333409,396.94126838279516,98.50501940266196,168.20514121999292
326,608336,Joey,Gallo,31,72.38270269729745,113.29756793802778,101.38485414853837,106.1429301885172,100.55444781460538,54.39756399146712,421.37980008968873,104.5696900018363,167.9598233462186
327,665487,Fernando,Tatís,94,83.54811960273162,93.06920622771702,96.88078134417496,94.36641322477182,91.70565640692011,65.07287590806295,376.0220572035839,93.3137040438634,167.62420179926067
328,657041,Lane,Thomas,68,76.99532590839972,114.4373199206184,91.68717244737383,97.27483007802093,120.36813211304977,46.65602423596966,423.7674545590629,105.16221078152441,166.9878858537091
329,595879,Javier,Báez,70,85.48052509014174,81.49926657071168,90.6796211017983,84.23552308565463,72.78226698961913,83.69063868930635,329.1966777477838,81.6935091202596,166.27909100998363
330,656413,Stuart,Fairchild,50,82.27500539926143,90.24113642521733,111.3714241592394,102.05457604608156,91.70565640692011,53.28609083792325,395.3727930374584,98.11578626760783,165.89633438620018
331,571657,Kyle,Farmer,45,66.48485284788802,99.9345710507486,82.4699434711828,92.02200000953867,81.16877757018077,88.64644604834237,355.5952921016508,88.24459419570543,165.81024364382063
332,658668,Edward,Olivares,52,79.11058211467444,97.27966988853353,114.6089655592173,100.56088919815913,100.82548406208409,47.33423210706897,413.27500870799406,102.55840345669824,165.78081056756994
333,624413,Pete,Alonso,90,74.79545945387403,103.97066919494962,95.61418355778277,93.49754533834006,98.91793781400601,61.85723513991967,392.00033590507843,97.27887667487843,165.60522397177527
334,665839,Enmanuel,Valdez,64,70.1207432380069,94.27789721768737,114.97280354511956,101.82315977386823,96.74334629393519,57.89030375594657,407.81720683061036,101.20399432202217,165.2095178189989
335,592273,Brandon,Drury,68,76.99532590839972,101.47694167050241,107.71990205565778,99.0794987071838,104.10532719168614,47.49315385742845,412.3816696250301,102.33671226278676,164.58095214570085
336,668227,Randy,Arozarena,78,62.329549544895016,109.99088008730196,83.11947292997628,93.10118908106232,116.63093400016234,66.74713515098051,402.84247609850286,99.96946421310767,164.50780656104544
337,621035,Chris,Taylor,29,51.58307548543036,103.23705411702902,109.6650493978393,102.25706528426824,107.56452931939499,67.4767597052625,422.72369811853156,104.90319198802614,164.43310958337258
338,605204,J. D.,Davis,35,85.48052509014174,88.0670222320627,117.33775045348438,103.54743788055585,97.73276688103226,41.00818972319439,406.68497744713517,100.92302006645563,164.1673774731237
339,605361,Nick,Martini,58,70.92672879246675,94.88483647016177,116.75520086931499,101.42069669175808,95.99552075372077,53.91114762194581,409.0562547849556,101.51147669411431,163.9304149013206
340,665804,Miguel,Amaya,46,89.42935369484938,84.22985817211807,129.5579610669413,100.48957447636766,81.61886997938748,41.73122167772843,395.8962636948145,98.24569084384316,163.82597853013206
341,669261,Jack,Suwinski,75,69.80909549028243,95.48420889468535,87.69322364758293,93.42759268891926,109.39439927083441,65.97697589923844,385.99942450202195,95.78968937873245,163.6827250734929
342,690993,Colt,Keith,76,73.8113086715862,96.79833233116601,140.0776245723767,111.27366722551236,77.37468874045933,41.00818972319439,425.52431286951435,105.59819306843508,163.00794226582536
343,657656,Ramón,Laureano,31,96.51027026306325,101.38824142125597,81.49970884211008,97.9601479857401,96.46901153380227,41.84531934465318,377.31710978290846,93.63508453416507,162.81287933802327
344,671056,Iván,Herrera,46,81.29941244986306,98.53349674487465,102.98196905320974,102.88308163133391,80.34616895598008,53.14098837020372,384.7447163853984,95.47832077784038,162.69852118787378
345,666971,Lourdes,Gurriel,105,92.60390218098689,96.38376090124396,95.85477119498174,94.34175700094391,113.14455242239106,33.88700707665165,399.72484151956064,99.1957914328994,162.4412460617187
346,571912,Luke,Maile,28,80.13799227200788,91.37703884175853,77.61877032581911,91.9909658249078,92.8931565525402,64.58175986347379,353.87993154502567,87.81890999914573,160.17878606688657
347,605137,Josh,Bell,95,74.79545945387403,92.9290417605066,86.44790545038104,91.50756262984177,95.37365659230721,63.30281183068954,366.25816643303665,90.89069508408268,159.93983072636445
348,678009,Parker,Meadows,40,46.747162158671266,103.56805497271498,105.64777072125379,102.94438790966242,90.55355336649815,71.21182646542738,402.7137669701293,99.93752373173774,158.91701804378707
349,666182,Bo,Bichette,95,86.60526884132781,89.81110168418809,109.03769640008866,95.42765552360873,112.39114281449606,28.70982543994098,406.66759642238156,100.91870678810197,158.57625392873638
350,669699,Braden,Shewmake,39,57.534968810672325,85.03141114441418,141.05718838057513,107.84321944263475,73.54839611582565,56.478345127752746,407.4802150834497,101.12036638701846,158.127023356231
351,663743,Nick,Fortes,50,52.35682161771182,101.97071174760283,100.02236994258963,102.89302394691482,99.44945388257673,57.654977317914266,404.335559519684,100.33998807416262,155.34588754197566
352,543305,Aaron,Hicks,34,76.99532590839972,106.96915261237605,91.98389468830383,95.48966179750322,105.34275485339613,34.86923916582996,399.78546395157923,99.21083550696748,155.1431180440823
353,455117,Martín,Maldonado,35,42.74026254507087,98.57673215371399,99.79556184748172,99.68700956882205,87.08733426800644,74.22868216790361,385.1466378380242,95.57806168069624,154.06253403718347
354,553882,Omar,Narváez,32,70.1207432380069,86.27724997673684,95.95169209608889,102.3103519258963,98.19060003596185,41.49930576778354,382.72989403468387,94.97832208645045,150.78834658934568
355,676116,Ryan,Noda,55,67.99587223079456,111.40555378617398,107.0799094275899,104.42659283626827,108.06504108864769,16.943503538325825,430.9770971386798,106.95135703251725,149.42104491707744
356,669720,Austin,Hays,34,54.996661363142664,98.05790724764182,94.59787633459206,94.31924751511625,104.05808711128152,46.65602423596966,391.0331182086316,97.03885175042737,147.86519454998353
357,666160,Mickey,Moniak,42,71.23377090845145,94.39938935327717,112.27000707841694,95.86339824289462,98.42287887475659,22.5913380511011,400.9556735493453,99.50123493961595,146.41378941939223
358,660688,Keibert,Ruiz,41,45.606987471874405,87.34569889285741,100.96504108788189,91.82597681425207,90.82337221964356,55.13362262471102,370.96008901463495,92.05752507134292,142.42783011963564
359,592669,Hunter,Renfroe,63,59.36147575704287,106.0124865522293,81.33539491299291,92.77278522825472,98.83065728064072,34.86923916582996,378.95132397411766,94.04063143350618,141.1559888949426
360,547989,José,Abreu,54,48.47853853491835,91.43820151835943,89.1403065460579,91.13322100581989,114.5557000419555,40.24082090352384,386.2674291121927,95.85619745291791,140.21587717213902
361,669004,MJ,Melendez,68,65.9959936357712,100.79164284363667,99.12126751067441,95.58640917521092,101.89894782057125,17.178829976358127,397.3982673500933,98.61842835186017,140.20584015792485
362,687363,Victor,Scott,46,40.64970622493153,87.09937712497006,123.23544683786804,109.69943289832216,83.26784782710664,36.197484831877894,403.3021046882669,100.08352572990886,138.50712125831356
363,624503,Nick,Gordon,57,59.049046937268955,77.99353315281411,140.5869977526399,95.51492361279357,75.01681027438813,22.5913380511011,389.1122647926357,96.56217240745244,137.38236490163746
364,669911,Michael,Toglia,27,13.851011009976668,95.34923695879746,105.38755453721132,99.02869912827322,92.75634778000332,64.00879114478644,392.5218384042853,97.40829283261935,136.3381939100009
365,672820,Lenyn,Sosa,26,71.91871101334041,93.87152697105941,86.59344064474195,96.75102230069919,77.18465077453718,17.178829976358127,354.4006406910378,87.94812927820945,132.49689977305871
366,592696,Eddie,Rosario,52,35.95935550667021,89.40599470783481,104.27168631269966,92.77688731461961,92.34592146239268,16.943503538325825,378.8004897975468,94.0032003960375,120.45462991853552
367,542194,Christian,Bethancourt,27,13.851011009976668,71.43737572680435,133.22067791498762,91.47749113374259,85.22110504993842,17.178829976358127,381.3566498254729,94.6375375466518,110.1524580398192
